entry_id,user_id,period,income_x,expense_amount,category,priority_flag,cutoff_rate,cutoff_note,currency,total_expenses,income_y,expense_ratio,risk_flag
2731,U249,2025-08,3288,716,Housing (Rent),non_negotiable,0.0,-,RWF,3275,3288,0.9960462287104623,1
2732,U249,2025-08,3288,197,Clothing,medium,0.35,Potential to reduce,RWF,3275,3288,0.9960462287104623,1
2733,U249,2025-08,3288,174,Food,high,0.21,Potential to reduce,RWF,3275,3288,0.9960462287104623,1
2734,U249,2025-08,3288,87,Subscriptions,low,0.17,Potential to reduce,RWF,3275,3288,0.9960462287104623,1
2735,U249,2025-08,3288,788,Housing (Rent),non_negotiable,0.0,-,RWF,3275,3288,0.9960462287104623,1
2736,U249,2025-08,3288,397,Education,high,0.25,Potential to reduce,RWF,3275,3288,0.9960462287104623,1
2737,U249,2025-08,3288,144,Clothing,medium,0.49,Potential to reduce,RWF,3275,3288,0.9960462287104623,1
2738,U249,2025-08,3288,166,Subscriptions,low,0.13,Potential to reduce,RWF,3275,3288,0.9960462287104623,1
2739,U249,2025-08,3288,258,Savings,high,0.35,Potential to reduce,RWF,3275,3288,0.9960462287104623,1
2740,U250,2025-08,3288,134,Other,medium,0.44,Potential to reduce,RWF,3326,3288,1.0115571776155718,1
2741,U250,2025-08,3288,538,Health,non_negotiable,0.0,-,RWF,3326,3288,1.0115571776155718,1
2742,U250,2025-08,3288,194,Education,high,0.26,Potential to reduce,RWF,3326,3288,1.0115571776155718,1
2743,U250,2025-08,3288,421,Food,high,0.25,Potential to reduce,RWF,3326,3288,1.0115571776155718,1
2744,U250,2025-08,3288,157,Entertainment,low,0.24,Potential to reduce,RWF,3326,3288,1.0115571776155718,1
2745,U250,2025-08,3288,515,Insurance,non_negotiable,0.0,-,RWF,3326,3288,1.0115571776155718,1
2746,U250,2025-08,3288,372,Food,high,0.28,Potential to reduce,RWF,3326,3288,1.0115571776155718,1
2747,U250,2025-08,3288,115,Education,high,0.14,Potential to reduce,RWF,3326,3288,1.0115571776155718,1
2748,U250,2025-08,3288,444,Health,non_negotiable,0.0,-,RWF,3326,3288,1.0115571776155718,1
2749,U250,2025-08,3288,208,Clothing,medium,0.36,Potential to reduce,RWF,3326,3288,1.0115571776155718,1
2750,U250,2025-08,3288,228,Transport,high,0.11,Potential to reduce,RWF,3326,3288,1.0115571776155718,1
2751,U251,2025-08,1140,103,Education,high,0.32,Potential to reduce,RWF,2539,1140,2.2271929824561405,1
2752,U251,2025-08,1140,130,Subscriptions,low,0.42,Potential to reduce,RWF,2539,1140,2.2271929824561405,1
2753,U251,2025-08,1140,194,Savings,high,0.26,Potential to reduce,RWF,2539,1140,2.2271929824561405,1
2754,U251,2025-08,1140,547,Insurance,non_negotiable,0.0,-,RWF,2539,1140,2.2271929824561405,1
2755,U251,2025-08,1140,520,Insurance,non_negotiable,0.0,-,RWF,2539,1140,2.2271929824561405,1
2756,U251,2025-08,1140,66,Entertainment,low,0.14,Potential to reduce,RWF,2539,1140,2.2271929824561405,1
2757,U251,2025-08,1140,125,Subscriptions,low,0.41,Potential to reduce,RWF,2539,1140,2.2271929824561405,1
2758,U251,2025-08,1140,205,Education,high,0.44,Potential to reduce,RWF,2539,1140,2.2271929824561405,1
2759,U251,2025-08,1140,127,Subscriptions,low,0.08,Potential to reduce,RWF,2539,1140,2.2271929824561405,1
2760,U251,2025-08,1140,252,Other,medium,0.49,Potential to reduce,RWF,2539,1140,2.2271929824561405,1
2761,U251,2025-08,1140,270,Food,high,0.48,Potential to reduce,RWF,2539,1140,2.2271929824561405,1
2762,U252,2025-08,811,46,Entertainment,low,0.32,Potential to reduce,RWF,2518,811,3.1048088779284835,1
2763,U252,2025-08,811,404,Transport,high,0.36,Potential to reduce,RWF,2518,811,3.1048088779284835,1
2764,U252,2025-08,811,79,Entertainment,low,0.05,Potential to reduce,RWF,2518,811,3.1048088779284835,1
2765,U252,2025-08,811,133,Clothing,medium,0.17,Potential to reduce,RWF,2518,811,3.1048088779284835,1
2766,U252,2025-08,811,44,Subscriptions,low,0.06,Potential to reduce,RWF,2518,811,3.1048088779284835,1
2767,U252,2025-08,811,29,Entertainment,low,0.36,Potential to reduce,RWF,2518,811,3.1048088779284835,1
2768,U252,2025-08,811,89,Clothing,medium,0.2,Potential to reduce,RWF,2518,811,3.1048088779284835,1
2769,U252,2025-08,811,560,Insurance,non_negotiable,0.0,-,RWF,2518,811,3.1048088779284835,1
2770,U252,2025-08,811,473,Food,high,0.15,Potential to reduce,RWF,2518,811,3.1048088779284835,1
2771,U252,2025-08,811,620,Insurance,non_negotiable,0.0,-,RWF,2518,811,3.1048088779284835,1
2772,U252,2025-08,811,41,Subscriptions,low,0.1,Potential to reduce,RWF,2518,811,3.1048088779284835,1
2773,U253,2025-08,3601,462,Food,high,0.1,Potential to reduce,RWF,3085,3601,0.856706470424882,1
2774,U253,2025-08,3601,129,Clothing,medium,0.2,Potential to reduce,RWF,3085,3601,0.856706470424882,1
2775,U253,2025-08,3601,673,Housing (Rent),non_negotiable,0.0,-,RWF,3085,3601,0.856706470424882,1
2776,U253,2025-08,3601,188,Savings,high,0.47,Potential to reduce,RWF,3085,3601,0.856706470424882,1
2777,U253,2025-08,3601,187,Entertainment,low,0.11,Potential to reduce,RWF,3085,3601,0.856706470424882,1
2778,U253,2025-08,3601,400,Insurance,non_negotiable,0.0,-,RWF,3085,3601,0.856706470424882,1
2779,U253,2025-08,3601,59,Clothing,medium,0.09,Potential to reduce,RWF,3085,3601,0.856706470424882,1
2780,U253,2025-08,3601,325,Food,high,0.43,Potential to reduce,RWF,3085,3601,0.856706470424882,1
2781,U253,2025-08,3601,238,Housing (Rent),non_negotiable,0.0,-,RWF,3085,3601,0.856706470424882,1
2782,U253,2025-08,3601,259,Insurance,non_negotiable,0.0,-,RWF,3085,3601,0.856706470424882,1
2783,U253,2025-08,3601,165,Education,high,0.24,Potential to reduce,RWF,3085,3601,0.856706470424882,1
2784,U254,2025-08,2837,485,Education,high,0.35,Potential to reduce,RWF,2720,2837,0.9587592527317589,1
2785,U254,2025-08,2837,177,Transport,high,0.23,Potential to reduce,RWF,2720,2837,0.9587592527317589,1
2786,U254,2025-08,2837,726,Health,non_negotiable,0.0,-,RWF,2720,2837,0.9587592527317589,1
2787,U254,2025-08,2837,31,Entertainment,low,0.32,Potential to reduce,RWF,2720,2837,0.9587592527317589,1
2788,U254,2025-08,2837,439,Food,high,0.3,Potential to reduce,RWF,2720,2837,0.9587592527317589,1
2789,U254,2025-08,2837,43,Subscriptions,low,0.21,Potential to reduce,RWF,2720,2837,0.9587592527317589,1
2790,U254,2025-08,2837,209,Education,high,0.09,Potential to reduce,RWF,2720,2837,0.9587592527317589,1
2791,U254,2025-08,2837,327,Insurance,non_negotiable,0.0,-,RWF,2720,2837,0.9587592527317589,1
2792,U254,2025-08,2837,107,Other,medium,0.23,Potential to reduce,RWF,2720,2837,0.9587592527317589,1
2793,U254,2025-08,2837,135,Education,high,0.5,Potential to reduce,RWF,2720,2837,0.9587592527317589,1
2794,U254,2025-08,2837,41,Entertainment,low,0.29,Potential to reduce,RWF,2720,2837,0.9587592527317589,1
2795,U255,2025-08,3695,238,Clothing,medium,0.46,Potential to reduce,RWF,3633,3695,0.9832205683355887,1
2796,U255,2025-08,3695,266,Other,medium,0.19,Potential to reduce,RWF,3633,3695,0.9832205683355887,1
2797,U255,2025-08,3695,263,Education,high,0.33,Potential to reduce,RWF,3633,3695,0.9832205683355887,1
2798,U255,2025-08,3695,87,Other,medium,0.18,Potential to reduce,RWF,3633,3695,0.9832205683355887,1
2799,U255,2025-08,3695,464,Savings,high,0.17,Potential to reduce,RWF,3633,3695,0.9832205683355887,1
2800,U255,2025-08,3695,286,Education,high,0.47,Potential to reduce,RWF,3633,3695,0.9832205683355887,1
2801,U255,2025-08,3695,168,Subscriptions,low,0.34,Potential to reduce,RWF,3633,3695,0.9832205683355887,1
2802,U255,2025-08,3695,661,Housing (Rent),non_negotiable,0.0,-,RWF,3633,3695,0.9832205683355887,1
2803,U255,2025-08,3695,595,Insurance,non_negotiable,0.0,-,RWF,3633,3695,0.9832205683355887,1
2804,U255,2025-08,3695,499,Food,high,0.46,Potential to reduce,RWF,3633,3695,0.9832205683355887,1
2805,U255,2025-08,3695,106,Subscriptions,low,0.3,Potential to reduce,RWF,3633,3695,0.9832205683355887,1
2806,U256,2025-08,2534,757,Insurance,non_negotiable,0.0,-,RWF,3533,2534,1.3942383583267561,1
2807,U256,2025-08,2534,387,Education,high,0.42,Potential to reduce,RWF,3533,2534,1.3942383583267561,1
2808,U256,2025-08,2534,268,Savings,high,0.26,Potential to reduce,RWF,3533,2534,1.3942383583267561,1
2809,U256,2025-08,2534,143,Savings,high,0.34,Potential to reduce,RWF,3533,2534,1.3942383583267561,1
2810,U256,2025-08,2534,308,Health,non_negotiable,0.0,-,RWF,3533,2534,1.3942383583267561,1
2811,U256,2025-08,2534,46,Entertainment,low,0.23,Potential to reduce,RWF,3533,2534,1.3942383583267561,1
2812,U256,2025-08,2534,405,Health,non_negotiable,0.0,-,RWF,3533,2534,1.3942383583267561,1
2813,U256,2025-08,2534,98,Subscriptions,low,0.45,Potential to reduce,RWF,3533,2534,1.3942383583267561,1
2814,U256,2025-08,2534,344,Education,high,0.37,Potential to reduce,RWF,3533,2534,1.3942383583267561,1
2815,U256,2025-08,2534,675,Health,non_negotiable,0.0,-,RWF,3533,2534,1.3942383583267561,1
2816,U256,2025-08,2534,102,Entertainment,low,0.12,Potential to reduce,RWF,3533,2534,1.3942383583267561,1
2817,U257,2025-08,3037,387,Transport,high,0.43,Potential to reduce,RWF,3257,3037,1.0724399078037536,1
2818,U257,2025-08,3037,54,Subscriptions,low,0.45,Potential to reduce,RWF,3257,3037,1.0724399078037536,1
2819,U257,2025-08,3037,384,Education,high,0.09,Potential to reduce,RWF,3257,3037,1.0724399078037536,1
2820,U257,2025-08,3037,194,Transport,high,0.22,Potential to reduce,RWF,3257,3037,1.0724399078037536,1
2821,U257,2025-08,3037,192,Entertainment,low,0.49,Potential to reduce,RWF,3257,3037,1.0724399078037536,1
2822,U257,2025-08,3037,271,Health,non_negotiable,0.0,-,RWF,3257,3037,1.0724399078037536,1
2823,U257,2025-08,3037,296,Other,medium,0.27,Potential to reduce,RWF,3257,3037,1.0724399078037536,1
2824,U257,2025-08,3037,442,Savings,high,0.09,Potential to reduce,RWF,3257,3037,1.0724399078037536,1
2825,U257,2025-08,3037,153,Savings,high,0.25,Potential to reduce,RWF,3257,3037,1.0724399078037536,1
2826,U257,2025-08,3037,153,Transport,high,0.44,Potential to reduce,RWF,3257,3037,1.0724399078037536,1
2827,U257,2025-08,3037,731,Health,non_negotiable,0.0,-,RWF,3257,3037,1.0724399078037536,1
2828,U258,2025-08,2381,292,Savings,high,0.19,Potential to reduce,RWF,3755,2381,1.5770684586308275,1
2829,U258,2025-08,2381,230,Other,medium,0.19,Potential to reduce,RWF,3755,2381,1.5770684586308275,1
2830,U258,2025-08,2381,436,Education,high,0.27,Potential to reduce,RWF,3755,2381,1.5770684586308275,1
2831,U258,2025-08,2381,133,Clothing,medium,0.36,Potential to reduce,RWF,3755,2381,1.5770684586308275,1
2832,U258,2025-08,2381,228,Health,non_negotiable,0.0,-,RWF,3755,2381,1.5770684586308275,1
2833,U258,2025-08,2381,311,Health,non_negotiable,0.0,-,RWF,3755,2381,1.5770684586308275,1
2834,U258,2025-08,2381,260,Savings,high,0.33,Potential to reduce,RWF,3755,2381,1.5770684586308275,1
2835,U258,2025-08,2381,674,Health,non_negotiable,0.0,-,RWF,3755,2381,1.5770684586308275,1
2836,U258,2025-08,2381,563,Health,non_negotiable,0.0,-,RWF,3755,2381,1.5770684586308275,1
2837,U258,2025-08,2381,253,Clothing,medium,0.31,Potential to reduce,RWF,3755,2381,1.5770684586308275,1
2838,U258,2025-08,2381,375,Education,high,0.39,Potential to reduce,RWF,3755,2381,1.5770684586308275,1
2839,U259,2025-08,2595,342,Transport,high,0.27,Potential to reduce,RWF,3027,2595,1.1664739884393063,1
2840,U259,2025-08,2595,201,Education,high,0.09,Potential to reduce,RWF,3027,2595,1.1664739884393063,1
2841,U259,2025-08,2595,370,Health,non_negotiable,0.0,-,RWF,3027,2595,1.1664739884393063,1
2842,U259,2025-08,2595,240,Savings,high,0.35,Potential to reduce,RWF,3027,2595,1.1664739884393063,1
2843,U259,2025-08,2595,105,Entertainment,low,0.19,Potential to reduce,RWF,3027,2595,1.1664739884393063,1
2844,U259,2025-08,2595,310,Housing (Rent),non_negotiable,0.0,-,RWF,3027,2595,1.1664739884393063,1
2845,U259,2025-08,2595,128,Entertainment,low,0.43,Potential to reduce,RWF,3027,2595,1.1664739884393063,1
2846,U259,2025-08,2595,310,Savings,high,0.15,Potential to reduce,RWF,3027,2595,1.1664739884393063,1
2847,U259,2025-08,2595,399,Housing (Rent),non_negotiable,0.0,-,RWF,3027,2595,1.1664739884393063,1
2848,U259,2025-08,2595,397,Education,high,0.29,Potential to reduce,RWF,3027,2595,1.1664739884393063,1
2849,U259,2025-08,2595,225,Housing (Rent),non_negotiable,0.0,-,RWF,3027,2595,1.1664739884393063,1
2850,U260,2025-08,1098,276,Health,non_negotiable,0.0,-,RWF,3986,1098,3.6302367941712204,1
2851,U260,2025-08,1098,236,Food,high,0.09,Potential to reduce,RWF,3986,1098,3.6302367941712204,1
2852,U260,2025-08,1098,58,Subscriptions,low,0.49,Potential to reduce,RWF,3986,1098,3.6302367941712204,1
2853,U260,2025-08,1098,30,Entertainment,low,0.34,Potential to reduce,RWF,3986,1098,3.6302367941712204,1
2854,U260,2025-08,1098,610,Insurance,non_negotiable,0.0,-,RWF,3986,1098,3.6302367941712204,1
2855,U260,2025-08,1098,110,Savings,high,0.07,Potential to reduce,RWF,3986,1098,3.6302367941712204,1
2856,U260,2025-08,1098,626,Insurance,non_negotiable,0.0,-,RWF,3986,1098,3.6302367941712204,1
2857,U260,2025-08,1098,374,Transport,high,0.36,Potential to reduce,RWF,3986,1098,3.6302367941712204,1
2858,U260,2025-08,1098,471,Education,high,0.19,Potential to reduce,RWF,3986,1098,3.6302367941712204,1
2859,U260,2025-08,1098,419,Housing (Rent),non_negotiable,0.0,-,RWF,3986,1098,3.6302367941712204,1
2860,U260,2025-08,1098,776,Health,non_negotiable,0.0,-,RWF,3986,1098,3.6302367941712204,1
2861,U261,2025-08,2055,527,Insurance,non_negotiable,0.0,-,RWF,2612,2055,1.2710462287104622,1
2862,U261,2025-08,2055,151,Transport,high,0.38,Potential to reduce,RWF,2612,2055,1.2710462287104622,1
2863,U261,2025-08,2055,139,Subscriptions,low,0.08,Potential to reduce,RWF,2612,2055,1.2710462287104622,1
2864,U261,2025-08,2055,458,Transport,high,0.26,Potential to reduce,RWF,2612,2055,1.2710462287104622,1
2865,U261,2025-08,2055,495,Food,high,0.37,Potential to reduce,RWF,2612,2055,1.2710462287104622,1
2866,U261,2025-08,2055,129,Entertainment,low,0.2,Potential to reduce,RWF,2612,2055,1.2710462287104622,1
2867,U261,2025-08,2055,70,Entertainment,low,0.46,Potential to reduce,RWF,2612,2055,1.2710462287104622,1
2868,U261,2025-08,2055,95,Other,medium,0.38,Potential to reduce,RWF,2612,2055,1.2710462287104622,1
2869,U261,2025-08,2055,257,Clothing,medium,0.08,Potential to reduce,RWF,2612,2055,1.2710462287104622,1
2870,U261,2025-08,2055,138,Clothing,medium,0.42,Potential to reduce,RWF,2612,2055,1.2710462287104622,1
2871,U261,2025-08,2055,153,Transport,high,0.2,Potential to reduce,RWF,2612,2055,1.2710462287104622,1
2872,U262,2025-08,1059,94,Entertainment,low,0.47,Potential to reduce,RWF,3451,1059,3.258734655335222,1
2873,U262,2025-08,1059,206,Health,non_negotiable,0.0,-,RWF,3451,1059,3.258734655335222,1
2874,U262,2025-08,1059,565,Health,non_negotiable,0.0,-,RWF,3451,1059,3.258734655335222,1
2875,U262,2025-08,1059,221,Education,high,0.24,Potential to reduce,RWF,3451,1059,3.258734655335222,1
2876,U262,2025-08,1059,192,Entertainment,low,0.1,Potential to reduce,RWF,3451,1059,3.258734655335222,1
2877,U262,2025-08,1059,739,Insurance,non_negotiable,0.0,-,RWF,3451,1059,3.258734655335222,1
2878,U262,2025-08,1059,566,Health,non_negotiable,0.0,-,RWF,3451,1059,3.258734655335222,1
2879,U262,2025-08,1059,512,Insurance,non_negotiable,0.0,-,RWF,3451,1059,3.258734655335222,1
2880,U262,2025-08,1059,45,Entertainment,low,0.42,Potential to reduce,RWF,3451,1059,3.258734655335222,1
2881,U262,2025-08,1059,128,Education,high,0.2,Potential to reduce,RWF,3451,1059,3.258734655335222,1
2882,U262,2025-08,1059,183,Subscriptions,low,0.12,Potential to reduce,RWF,3451,1059,3.258734655335222,1
2883,U263,2025-08,1597,547,Housing (Rent),non_negotiable,0.0,-,RWF,3960,1597,2.4796493425172197,1
2884,U263,2025-08,1597,472,Health,non_negotiable,0.0,-,RWF,3960,1597,2.4796493425172197,1
2885,U263,2025-08,1597,177,Entertainment,low,0.47,Potential to reduce,RWF,3960,1597,2.4796493425172197,1
2886,U263,2025-08,1597,272,Education,high,0.1,Potential to reduce,RWF,3960,1597,2.4796493425172197,1
2887,U263,2025-08,1597,416,Housing (Rent),non_negotiable,0.0,-,RWF,3960,1597,2.4796493425172197,1
2888,U263,2025-08,1597,228,Other,medium,0.05,Potential to reduce,RWF,3960,1597,2.4796493425172197,1
2889,U263,2025-08,1597,706,Health,non_negotiable,0.0,-,RWF,3960,1597,2.4796493425172197,1
2890,U263,2025-08,1597,96,Other,medium,0.33,Potential to reduce,RWF,3960,1597,2.4796493425172197,1
2891,U263,2025-08,1597,445,Insurance,non_negotiable,0.0,-,RWF,3960,1597,2.4796493425172197,1
2892,U263,2025-08,1597,185,Entertainment,low,0.25,Potential to reduce,RWF,3960,1597,2.4796493425172197,1
2893,U263,2025-08,1597,416,Health,non_negotiable,0.0,-,RWF,3960,1597,2.4796493425172197,1
2894,U264,2025-08,2672,309,Savings,high,0.14,Potential to reduce,RWF,3555,2672,1.3304640718562875,1
2895,U264,2025-08,2672,429,Transport,high,0.26,Potential to reduce,RWF,3555,2672,1.3304640718562875,1
2896,U264,2025-08,2672,490,Food,high,0.29,Potential to reduce,RWF,3555,2672,1.3304640718562875,1
2897,U264,2025-08,2672,405,Food,high,0.23,Potential to reduce,RWF,3555,2672,1.3304640718562875,1
2898,U264,2025-08,2672,712,Housing (Rent),non_negotiable,0.0,-,RWF,3555,2672,1.3304640718562875,1
2899,U264,2025-08,2672,335,Transport,high,0.23,Potential to reduce,RWF,3555,2672,1.3304640718562875,1
2900,U264,2025-08,2672,103,Food,high,0.38,Potential to reduce,RWF,3555,2672,1.3304640718562875,1
2901,U264,2025-08,2672,190,Subscriptions,low,0.36,Potential to reduce,RWF,3555,2672,1.3304640718562875,1
2902,U264,2025-08,2672,23,Entertainment,low,0.3,Potential to reduce,RWF,3555,2672,1.3304640718562875,1
2903,U264,2025-08,2672,271,Clothing,medium,0.21,Potential to reduce,RWF,3555,2672,1.3304640718562875,1
2904,U264,2025-08,2672,288,Food,high,0.31,Potential to reduce,RWF,3555,2672,1.3304640718562875,1
2905,U265,2025-08,1719,391,Transport,high,0.29,Potential to reduce,RWF,3880,1719,2.257126236183828,1
2906,U265,2025-08,1719,222,Education,high,0.36,Potential to reduce,RWF,3880,1719,2.257126236183828,1
2907,U265,2025-08,1719,81,Other,medium,0.46,Potential to reduce,RWF,3880,1719,2.257126236183828,1
2908,U265,2025-08,1719,195,Clothing,medium,0.13,Potential to reduce,RWF,3880,1719,2.257126236183828,1
2909,U265,2025-08,1719,176,Entertainment,low,0.11,Potential to reduce,RWF,3880,1719,2.257126236183828,1
2910,U265,2025-08,1719,758,Insurance,non_negotiable,0.0,-,RWF,3880,1719,2.257126236183828,1
2911,U265,2025-08,1719,350,Education,high,0.24,Potential to reduce,RWF,3880,1719,2.257126236183828,1
2912,U265,2025-08,1719,359,Transport,high,0.33,Potential to reduce,RWF,3880,1719,2.257126236183828,1
2913,U265,2025-08,1719,750,Insurance,non_negotiable,0.0,-,RWF,3880,1719,2.257126236183828,1
2914,U265,2025-08,1719,403,Savings,high,0.19,Potential to reduce,RWF,3880,1719,2.257126236183828,1
2915,U265,2025-08,1719,195,Entertainment,low,0.31,Potential to reduce,RWF,3880,1719,2.257126236183828,1
2916,U266,2025-08,3389,177,Subscriptions,low,0.19,Potential to reduce,RWF,3085,3389,0.9102980230156388,1
2917,U266,2025-08,3389,165,Transport,high,0.33,Potential to reduce,RWF,3085,3389,0.9102980230156388,1
2918,U266,2025-08,3389,421,Health,non_negotiable,0.0,-,RWF,3085,3389,0.9102980230156388,1
2919,U266,2025-08,3389,391,Transport,high,0.4,Potential to reduce,RWF,3085,3389,0.9102980230156388,1
2920,U266,2025-08,3389,454,Insurance,non_negotiable,0.0,-,RWF,3085,3389,0.9102980230156388,1
2921,U266,2025-08,3389,20,Subscriptions,low,0.2,Potential to reduce,RWF,3085,3389,0.9102980230156388,1
2922,U266,2025-08,3389,139,Other,medium,0.49,Potential to reduce,RWF,3085,3389,0.9102980230156388,1
2923,U266,2025-08,3389,153,Entertainment,low,0.37,Potential to reduce,RWF,3085,3389,0.9102980230156388,1
2924,U266,2025-08,3389,797,Health,non_negotiable,0.0,-,RWF,3085,3389,0.9102980230156388,1
2925,U266,2025-08,3389,218,Housing (Rent),non_negotiable,0.0,-,RWF,3085,3389,0.9102980230156388,1
2926,U266,2025-08,3389,150,Clothing,medium,0.24,Potential to reduce,RWF,3085,3389,0.9102980230156388,1
2927,U267,2025-08,2180,129,Savings,high,0.35,Potential to reduce,RWF,2385,2180,1.0940366972477065,1
2928,U267,2025-08,2180,82,Other,medium,0.12,Potential to reduce,RWF,2385,2180,1.0940366972477065,1
2929,U267,2025-08,2180,61,Clothing,medium,0.48,Potential to reduce,RWF,2385,2180,1.0940366972477065,1
2930,U267,2025-08,2180,354,Housing (Rent),non_negotiable,0.0,-,RWF,2385,2180,1.0940366972477065,1
2931,U267,2025-08,2180,622,Insurance,non_negotiable,0.0,-,RWF,2385,2180,1.0940366972477065,1
2932,U267,2025-08,2180,445,Health,non_negotiable,0.0,-,RWF,2385,2180,1.0940366972477065,1
2933,U267,2025-08,2180,168,Entertainment,low,0.06,Potential to reduce,RWF,2385,2180,1.0940366972477065,1
